symbol,smiles,cxsmiles,monomer_type
X2547,C[C@@H]1CCC[C@H](C)N1C(=O)N[C@H](C=O)CC(C)(C)C,C[C@H]1CCC[C@@H](C)N1C(=O)N[C@@H](CC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2535,Cc1nn(CC=O)c(=O)n(CC(=O)O)c1=O,Cc1nn(CC([*])=O)c(=O)n(CC(O)=O)c1=O |$;;;;;;_R2;;;;;;;;;;$|,Backbone
X2289,O=C1CNC[C@H](Cc2ccccc2)N1,[*]N1C[C@H](Cc2ccccc2)NC(=O)C1 |$_R1;;;;;;;;;;;;;;$|,Backbone
X2302,N[C@@H](Cc1ccc(O)cc1)C(=O)c1nc2ccccc2[nH]1,Oc1ccc(C[C@H](N[*])C(=O)c2nc3ccccc3[nH]2)cc1 |$;;;;;;;;_R1;;;;;;;;;;;;;$|,Backbone
X2356,CS(=O)(=O)CCC=C[C@@H](C=O)NC(=O)OCc1ccccc1,"CS(=O)(=O)CCC=C[C@H](NC(=O)OCc1ccccc1)C([*])=O |w:6.5,$;;;;;;;;;;;;;;;;;;;;;_R2;$|",Backbone
X2454,CC(C)[C@@H](C=O)NCc1cc(F)ccc1O,CC(C)[C@H](NCc1cc(F)ccc1O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2412,N[C@@H](Cc1ccc2ccccc2c1)C(=O)NC(=O)N[C@@H](C=O)Cc1ccc(O)cc1,Oc1ccc(C[C@@H](NC(=O)NC(=O)[C@H](Cc2ccc3ccccc3c2)N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2354,CCCCCCCCCCn1cncc1C[C@H](N)C=O,CCCCCCCCCCn1cncc1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2350,NCCCC[C@@H](C=O)NOC(=O)[C@@H](N)CCCN,NCCCC[C@H](NOC(=O)[C@H](CCCN)N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2421,CNCCCC[C@@H](N)C(=O)c1nc2ccccc2s1,CNCCCC[C@@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2441,Cc1cn(C[C@H](N)C=O)c(=O)[nH]c1=O,Cc1cn(C[C@H](N[*])C([*])=O)c(=O)[nH]c1=O |$;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X2473,C=CCNC(=O)N[C@H](C=O)Cc1ccc(Cl)cc1,Clc1ccc(C[C@H](NC(=O)NCC=C)C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2267,O=C[C@H](CCC(=O)O)NC(=O)O,OC(=O)CC[C@H](NC(O)=O)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X2268,CC(C)[C@@H](C=O)NC(c1ncccc1O)c1ncccc1O,CC(C)[C@H](NC(c1ncccc1O)c1ncccc1O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2257,N[C@H](C=O)CNCc1ccccc1,[*]N[C@@H](CNCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X2324,CC(C)[C@H](N)C(=O)C(F)(F)CNCc1ccccc1,CC(C)[C@H](N[*])C(=O)C(F)(F)CNCc1ccccc1 |$;;;;;_R1;;;;;;;;;;;;;;$|,Backbone
X2326,CC(C)(C)OC(=O)NC[C@H](N)C=O,CC(C)(C)OC(=O)NC[C@H](N[*])C=O |$;;;;;;;;;;;_R1;;$|,Backbone
X595,CCCCCCCCCCCCCCCC(=O)OC[C@H](N)C=O,CCCCCCCCCCCCCCCC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X480,NCCCCC[C@H](N)C=O,NCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X615,CC[C@H]1C[C@@]1(N)C(=O)O,CC[C@H]1C[C@@]1(N[*])C(O)=O |$;;;;;;_R1;;;$|,Backbone
X499,N[C@H](C=O)Cc1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X762,COC(=O)C1(N)CCCCCC1,COC(=O)C1(CCCCCC1)N[*] |$;;;;;;;;;;;;_R1$|,Backbone
X710,Cc1cc(C)c(C[C@H](N)C=O)c(C)c1,Cc1cc(C)c(C[C@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X711,COC(=O)C[C@H](N)C=O,COC(=O)C[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X974,COC(=O)C(=O)[C@@H](N)CC(F)F,COC(=O)C(=O)[C@H](CC(F)F)N[*] |$;;;;;;;;;;;;_R1$|,Backbone
X670,O=C[C@@H]1CSCN1,[*]N1CSC[C@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X2853,CC(=O)OP(=O)(OC(C)=O)Oc1ccc(C[C@H](N)C=O)cc1,CC(=O)OP(=O)(OC(C)=O)Oc1ccc(C[C@H](N)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
dPhe(2-NO2),N[C@@H](C=O)Cc1ccccc1[N+](=O)[O-],[*]N[C@H](Cc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
dPhe(3-NO2),N[C@@H](C=O)Cc1cccc([N+](=O)[O-])c1,[*]N[C@H](Cc1cccc(c1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X3023,O=C[C@@H]1C[C@@H](Cc2cccc(Cl)c2)CN1,Clc1cccc(C[C@@H]2C[C@H](N([*])C2)C([*])=O)c1 |$;;;;;;;;;;;_R1;;;_R2;;$|,Backbone
X2866,CC(C)C[C@@H](C=O)NS(=O)(=O)c1ccc2ccccc2c1,CC(C)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2895,CC(C)C[C@@H](C=O)NC(=O)NC[C@@H](O)CO,CC(C)C[C@H](NC(=O)NC[C@@H](O)CO)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2869,O=CCNS(=O)(=O)c1ccc(C(=O)O)cc1,OC(=O)c1ccc(cc1)S(=O)(=O)NCC([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2544,CC1CCC(S)(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@H](C=O)Cc2ccccc2)CC1,CC1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,Backbone
X2516,N=C(N)NCC[C@@H](N)C=O,NC(=N)NCC[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1645,N[C@H](C=O)Cc1ccc(N=C=S)cc1,[*]N[C@@H](Cc1ccc(cc1)N=C=S)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X2254,N[C@H](C=O)CCCOc1ccc(C[C@@H](C=O)NC(=O)OCc2ccccc2)cc1,[*]N[C@@H](CCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1)C=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,Backbone
X2235,N=C(N)N[C@@H](C=O)C1CCCCC1,NC(=N)N[C@H](C1CCCCC1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2238,O=C[C@H](Cc1ccc(O)cc1)NNCC(=O)O,OC(=O)CN([*])N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;_R1;;;;;;;;;;;;_R2;$|,Backbone
X7,N[C@H](C=O)CCCCNC(=NCC(F)(F)F)NCC(F)(F)F,"FC(F)(F)CNC(NCCCC[C@H](N[*])C([*])=O)=NCC(F)(F)F |w:18.18,$;;;;;;;;;;;;;;_R1;;_R2;;;;;;;$|",Backbone
M,CSCC[C@H](N)C=O,CSCC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
Y,N[C@H](C=O)Cc1ccc(O)cc1,Oc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
dL,CC(C)C[C@@H](N)C=O,CC(C)C[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X863,O=CCNCCc1ccc(O)cc1,Oc1ccc(CCN([*])CC([*])=O)cc1 |$;;;;;;;;_R1;;;_R2;;;$|,Backbone
X738,CC(C)C[C@@H](N)C(=O)[O-],CC(C)C[C@@H](N[*])C([O-])=O |$;;;;;;_R1;;;$|,Backbone
X1181,CC(C)(C)C[C@@H](N)C=O,CC(C)(C)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X993,N[C@@H](C=O)CS(=O)(=O)O,OS(=O)(=O)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1088,CCCS[C@@H]1CCN[C@H]1C=O,CCCS[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
X1034,COC(=O)[C@@H](N)Cc1cccc(OC(=O)C(C)C)c1,COC(=O)[C@H](Cc1cccc(OC(=O)C(C)C)c1)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X1170,N[C@H](C=O)COc1ccc([N+](=O)[O-])cc1,[*]N[C@@H](COc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X981,N[C@]1(C=O)CCc2ccccc2C1,[*]N[C@@]1(CCc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X1115,CC(C)OC(=O)[C@@H](N)CCc1ccccc1,CC(C)OC(=O)[C@H](CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone
Me_Lys(Me)2,CN[C@H](C=O)CCCCN(C)C,CN(C)CCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1049,N[C@H](C=O)CCCCNCc1c[nH]c2ccccc12,[*]N[C@@H](CCCCNCc1c[nH]c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X859,O=C[C@H](CCC(=O)O)NCCCc1ccc2ccccc2c1,OC(=O)CC[C@H](NCCCc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1937,N[C@H](C=O)[C@@H](OCc1ccccc1)c1ccccc1,[*]N[C@@H]([C@@H](OCc1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1974,O=C[C@@H](CS)NCc1ccc(-c2ccccc2)cc1,[*]C(=O)[C@@H](CS[*])NCc1ccc(cc1)-c1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;;;;;$|,Backbone
X1950,C[C@H](c1ccc2ccccc2c1)[C@H](N)C=O,C[C@@H]([C@H](N[*])C([*])=O)c1ccc2ccccc2c1 |$;;;;_R1;;_R2;;;;;;;;;;;$|,Backbone
X2060,O=C[C@@H](CS)NC(=O)Nc1ccc(Cl)cc1,Clc1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R3;;_R2;;;$|,Backbone
X2033,O=C[C@@H](CS)NC(=O)NC1CCCCC1,[*]C(=O)[C@@H](CS[*])NC(=O)NC1CCCCC1 |$_R2;;;;;;_R3;;;;;;;;;;$|,Backbone
X2067,CC[C@@]1(OC(=O)N(CC=O)CCN)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CC[C@@]1(OC(=O)N(CCN)CC([*])=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X1949,CN[C@H](C=O)Cc1ccc(CNC(C)C)cc1,CC(C)NCc1ccc(C[C@H](N(C)[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1825,CN[C@H](C=O)CC(C)(C)OCc1ccccc1,CN([*])[C@@H](CC(C)(C)OCc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X1766,COC(=O)n1cc(C[C@H](N)C=O)c2ccccc21,COC(=O)n1cc(C[C@H](N[*])C([*])=O)c2ccccc12 |$;;;;;;;;;;_R1;;_R2;;;;;;;$|,Backbone
X1942,N[C@]1(C=O)C[C@H]1c1ccccc1,[*]N[C@@]1(C[C@H]1c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X1796,O=C[C@@H]1CCCNN1,[*]N1NCCC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X1823,CN[C@H](C=O)[C@H](O)[C@H](C)Cc1nc2ccccc2s1,C[C@H](Cc1nc2ccccc2s1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1889,N[C@H](C=O)CCCN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1,[*]N[C@@H](CCCN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1749,N[C@@H](C=O)C1c2ccccc2-c2ccccc21,[*]N[C@H](C1c2ccccc2-c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1801,Cc1[nH]c2ccccc2c1C[C@H](N)C=O,Cc1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1735,N[C@@H](C=O)COCCC1OCCCO1,[*]N[C@H](COCCC1OCCCO1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1678,CN[C@H](C=O)[C@H](O)[C@H](C)CC=CC(=O)OCSC,"CSCOC(=O)C=CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:7.7,$;;;;;;;;;;;;;;;;_R1;;_R2;$|",Backbone
X1897,CN1CCC[C@@H](C=O)N1,CN1CCC[C@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1877,CN[C@H](C=O)[C@H](O)C(C)=CCCC[N-][N+]#N,"CN([*])[C@@H]([C@H](O)C(C)=CCCC[N-][N+]#N)C([*])=O |w:8.8,$;;_R1;;;;;;;;;;;;;;_R2;$|",Backbone
X1740,CN[C@H](C=O)[C@H](O)[C@H](C)CC=CC(=O)OCCF,"C[C@H](CC=CC(=O)OCCF)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:3.2,$;;;;;;;;;;;;;;;;_R1;;_R2;$|",Backbone
X1668,N[C@@H](C=O)CCCO,OCCC[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X1734,N#CCOC[C@@H](N)C=O,[*]N[C@H](COCC#N)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X1934,CN[C@@H](C=O)SCCn1ccnc1,CN([*])[C@H](SCCn1ccnc1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
X1860,CN[C@H](C=O)[C@H](O)[C@H](C)Cc1nc2ccc(C(C)C)cc2[nH]1,CC(C)c1ccc2nc(C[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O)[nH]c2c1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1797,CN(C)C[C@H]1C=NN[C@H](C=O)C1,"CN(C)C[C@@H]1C[C@H](N([*])N=C1)C([*])=O |$;;;;;;;;_R1;;;;_R2;$,c:9|",Backbone
X19,O=CCNCc1ccccc1,[*]N(CC([*])=O)Cc1ccccc1 |$_R1;;;;_R2;;;;;;;;$|,Backbone
Tic,O=C[C@@H]1Cc2ccccc2CN1,[*]N1Cc2ccccc2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
Phi,O=C[C@@H]1C[C@@H]2CCCC[C@@H]2N1,[*]N1[C@H]2CCCC[C@H]2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X89,Cc1ccccc1NC(=O)NCCCC[C@H](N)C=O,Cc1ccccc1NC(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
dGlp,O=C[C@H]1CCC(=O)N1,[*]C(=O)[C@H]1CCC(=O)N1 |$_R2;;;;;;;;$|,Backbone
X120,N=C(N)NCCC[C@H](N)C=O,NC(=N)NCCC[C@H](N[*])C=O |$;;;;;;;;;_R1;;$|,Backbone
Cbz_V,CC(C)[C@@H](C=O)NC(=O)OCc1ccccc1,CC(C)[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X42,N#[N+][N-][C@H](C=O)CCCNC(=N)N,NC(=N)NCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2388,Cc1cn(C(=O)CNc2ccc(C[C@H](N)C=O)cc2)c(=O)[nH]c1=O,Cc1cn(C(=O)CNc2ccc(C[C@H](N[*])C([*])=O)cc2)c(=O)[nH]c1=O |$;;;;;;;;;;;;;;;_R1;;_R2;;;;;;;;$|,Backbone
X2801,CN[C@H](C=O)CCN1CCOCC1,CN([*])[C@@H](CCN1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
X2885,O=C[C@H](Cc1ccc(F)cc1)NS(=O)(=O)c1cccs1,Fc1ccc(C[C@H](NS(=O)(=O)c2cccs2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2864,O=C[C@H](Cc1cnc[nH]1)NC(=O)NC(=O)[C@@H]1CCC(=O)N1,[*]C(=O)[C@H](Cc1cnc[nH]1)NC(=O)NC(=O)[C@@H]1CCC(=O)N1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2767,NCCCC[C@H](N)C(=O)CN[C@@H](C=O)Cc1c[nH]c2ccccc12,NCCCC[C@H](N[*])C(=O)CN[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2716,CC(C)[C@H](N)C(=O)O[C@@H](C)[C@@H](N)C=O,CC(C)[C@H](N[*])C(=O)O[C@@H](C)[C@@H](N)C([*])=O |$;;;;;_R1;;;;;;;;;_R2;$|,Backbone
X2706,N[C@H](CC(=O)O)C(=O)Oc1cc(C(F)(F)F)nn1-c1ccccc1,OC(=O)C[C@@H](N[*])C(=O)Oc1cc(nn1-c1ccccc1)C(F)(F)F |$;;;;;;_R1;;;;;;;;;;;;;;;;;;$|,Backbone
X2086,O=C[C@H](CCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,OC(=O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2165,COc1ccc(C[C@H](N[C@H](C=O)Cc2ccccc2)C(=O)CC2(S)CCN(C)CC2)cc1,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C([*])=O)C(=O)CC2(CCN(C)CC2)S[*])cc1 |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;_R3;;$|,Backbone
X2155,CC(=O)CCCCC[C@H](N)C=O,CC(=O)CCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X2129,O=C[C@@H]1NCCC1=O,[*]C(=O)[C@@H]1NCCC1=O |$_R2;;;;;;;;$|,Backbone
X2173,NCCCC[C@H](N)C(=O)c1ncco1,NCCCC[C@H](N[*])C(=O)c1ncco1 |$;;;;;;;_R1;;;;;;;$|,Backbone
X1194,O=C[C@H](CCC(=O)O)NCCCCc1ccc2ccc3cccc4ccc1c2c34,OC(=O)CC[C@H](NCCCCc1ccc2ccc3cccc4ccc1c2c34)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1073,N[C@H](C=O)[C@@H](O)CCO,OCC[C@H](O)[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
G_OtBu,CC(C)(C)OC(=O)CN,CC(C)(C)OC(=O)CN[*] |$;;;;;;;;;_R1$|,Backbone
EtCO_dNal,CCOC(=O)N[C@@H](C=O)Cc1ccc2ccccc2c1,CCOC(=O)N[C@H](Cc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1284,C=CCN(CC=O)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)N(CC=C)CC([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X1437,N#CNC(=NCCC[C@H](N)C=O)NCc1ccccn1,"[*]N[C@@H](CCCN=C(NCc1ccccn1)NC#N)C([*])=O |w:6.5,$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|",Backbone
X1499,CCOCCNCC=O,CCOCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X1332,N[C@@H](C=O)Cc1cccc(C(F)(F)P(=O)(O)O)c1,OP(O)(=O)C(F)(F)c1cccc(C[C@@H](N[*])C([*])=O)c1 |$;;;;;;;;;;;;;;;_R1;;_R2;;$|,Backbone
X1276,C[C@@H](NCC=O)c1ccccc1,C[C@@H](N([*])CC([*])=O)c1ccccc1 |$;;;_R1;;;_R2;;;;;;;$|,Backbone
X1454,CCCC(CCC)NCCCC[C@@H](N)C=O,CCCC(CCC)NCCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1456,CC(C)[C@@H](C=O)NC(=O)N(N)Cc1ccccc1,CC(C)[C@H](NC(=O)N(N)Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1245,COC(=O)[C@@](C)(N)Cc1ccccc1,COC(=O)[C@](C)(Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;_R1$|,Backbone
X1468,CCN1C(=O)C[C@@H](C=O)NC1=O,CCN1C(=O)C[C@H](NC1=O)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X1192,N[C@H](C=O)Cc1cnc(C2CC2)[nH]1,[*]N[C@@H](Cc1cnc([nH]1)C1CC1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X1206,N[C@@H](C=O)CCCc1ccccc1,[*]N[C@H](CCCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X241,COc1cc([C@H]2N[C@H](C=O)Cc3c2[nH]c2ccccc32)ccc1O,COc1cc(ccc1O)[C@H]1N[C@@H](Cc2c1[nH]c1ccccc21)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X319,O=C[C@@H]1C[C@H](OCc2ccccc2)CN1,[*]N1C[C@H](C[C@H]1C([*])=O)OCc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;$|,Backbone
X183,CCCCN(C#N)c1ccc(C[C@H](N)C=O)cc1,CCCCN(C#N)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X189,N[C@@H](C=O)Cc1ccc(-c2ccccc2)cc1,[*]N[C@H](Cc1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X398,N=C(N)N[C@H](C=O)Cc1ccc(O)cc1,NC(=N)N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X678,N[C@@H](C=O)C1CCCC1,[*]N[C@H](C1CCCC1)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X512,CC(C)(C)OC(=O)N1c2ccccc2C[C@@H]1C=O,CC(C)(C)OC(=O)N1[C@H](Cc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X407,COCC[C@H](N)C=O,COCC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X203,NCCCCNCC=O,NCCCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X403,N[C@H](C=O)Cc1ccc(O)c(I)c1,Oc1ccc(C[C@H](N[*])C([*])=O)cc1I |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X271,CC(C)[C@@H](C=O)NC[C@@H](N)CS,CC(C)[C@H](NC[C@@H](N)CS)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X257,CC(C)NC(=O)N[C@H](C=O)Cc1ccccc1,CC(C)NC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X575,N[C@H](C=O)CC1=NCNC1,"[*]N[C@@H](CC1=NCNC1)C([*])=O |$_R1;;;;;;;;;;_R2;$,t:4|",Backbone
X626,CCCC[C@@H](C=O)NCc1ccccc1,CCCC[C@H](NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X628,CC(C)C[C@@H](C=O)NS(=O)(=O)c1ccccc1,CC(C)C[C@H](NS(=O)(=O)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1596,N[C@@H](C=O)C(C1CCCCC1)C1CCCCC1,[*]N[C@H](C(C1CCCCC1)C1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1612,Cc1ccc(S(=O)(=O)NCCCC[C@H](N)C=O)cc1,Cc1ccc(cc1)S(=O)(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X909,CC(C)=CC[C@]12C[C@@H](C=O)N[C@H]1Nc1ccccc12,CC(C)=CC[C@]12C[C@H](N([*])[C@H]1Nc1ccccc21)C([*])=O |$;;;;;;;;;_R1;;;;;;;;;;_R2;$|,Backbone
X1537,CN[C@H](C)C(=O)OC,COC(=O)[C@@H](C)N(C)[*] |$;;;;;;;;_R1$|,Backbone
X1706,CCCC[C@@H](C)C[C@H](N)C=O,CCCC[C@@H](C)C[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X1549,CC=CCC[C@H](N)C=O,"CC=CCC[C@H](N[*])C([*])=O |w:1.0,$;;;;;;;_R1;;_R2;$|",Backbone
X1921,C=C(C)C[C@@H](C=O)NC,CN([*])[C@@H](CC(C)=C)C([*])=O |$;;_R1;;;;;;;_R2;$|,Backbone
X1634,C#CCN(C)CCCC[C@H](N)C=O,CN(CCCC[C@H](N[*])C([*])=O)CC#C |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X76,N[C@@]1(C=O)CC[C@H]2[C@H](C(=O)O)[C@H]21,OC(=O)[C@H]1[C@@H]2CC[C@](N[*])([C@H]12)C([*])=O |$;;;;;;;;;_R1;;;_R2;$|,Backbone
