symbol,smiles,cxsmiles,monomer_type
X2354,CCCCCCCCCCn1cncc1C[C@H](NH)C(H)=O,CCCCCCCCCCn1cncc1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2350,NCCCC[C@H](NOC(=O)[C@H](CCCN)NH)C(H)=O,NCCCC[C@H](NOC(=O)[C@H](CCCN)N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2421,CNCCCC[C@@H](NH)C(=O)c1nc2ccccc2s1,CNCCCC[C@@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2441,Cc1cn(C[C@H](NH)C(H)=O)c(=O)[nH]c1=O,Cc1cn(C[C@H](N[*])C([*])=O)c(=O)[nH]c1=O |$;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X2473,Clc1ccc(C[C@H](NC(=O)NCC=C)C(H)=O)cc1,Clc1ccc(C[C@H](NC(=O)NCC=C)C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2267,OC(=O)CC[C@H](NC(O)=O)C(H)=O,OC(=O)CC[C@H](NC(O)=O)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X2268,CC(C)[C@H](NC(c1ncccc1O)c1ncccc1O)C(H)=O,CC(C)[C@H](NC(c1ncccc1O)c1ncccc1O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2257,HN[C@@H](CNCc1ccccc1)C(H)=O,[*]N[C@@H](CNCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X2324,CC(C)[C@H](NH)C(=O)C(F)(F)CNCc1ccccc1,CC(C)[C@H](N[*])C(=O)C(F)(F)CNCc1ccccc1 |$;;;;;_R1;;;;;;;;;;;;;;$|,Backbone
X2326,CC(C)(C)OC(=O)NC[C@H](NH)C=O,CC(C)(C)OC(=O)NC[C@H](N[*])C=O |$;;;;;;;;;;;_R1;;$|,Backbone
X595,CCCCCCCCCCCCCCCC(=O)OC[C@H](NH)C(H)=O,CCCCCCCCCCCCCCCC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X480,NCCCCC[C@H](NH)C(H)=O,NCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X615,CC[C@H]1C[C@@]1(NH)C(O)=O,CC[C@H]1C[C@@]1(N[*])C(O)=O |$;;;;;;_R1;;;$|,Backbone
X499,FC(F)(F)c1ccc(C[C@H](NH)C(H)=O)cc1,FC(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X762,COC(=O)C1(CCCCCC1)NH,COC(=O)C1(CCCCCC1)N[*] |$;;;;;;;;;;;;_R1$|,Backbone
X710,Cc1cc(C)c(C[C@H](NH)C(H)=O)c(C)c1,Cc1cc(C)c(C[C@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X711,COC(=O)C[C@H](NH)C(H)=O,COC(=O)C[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X974,COC(=O)C(=O)[C@H](CC(F)F)NH,COC(=O)C(=O)[C@H](CC(F)F)N[*] |$;;;;;;;;;;;;_R1$|,Backbone
X670,HN1CSC[C@H]1C(H)=O,[*]N1CSC[C@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X2853,CC(=O)OP(=O)(OC(C)=O)Oc1ccc(C[C@H](N)C(H)=O)cc1,CC(=O)OP(=O)(OC(C)=O)Oc1ccc(C[C@H](N)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
dPhe(2-NO2),HN[C@H](Cc1ccccc1N(=O)=O)C(H)=O,[*]N[C@H](Cc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
dPhe(3-NO2),HN[C@H](Cc1cccc(c1)N(=O)=O)C(H)=O,[*]N[C@H](Cc1cccc(c1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X3023,Clc1cccc(C[C@@H]2C[C@H](N(H)C2)C(H)=O)c1,Clc1cccc(C[C@@H]2C[C@H](N([*])C2)C([*])=O)c1 |$;;;;;;;;;;;_R1;;;_R2;;$|,Backbone
X2866,CC(C)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(H)=O,CC(C)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2895,CC(C)C[C@H](NC(=O)NC[C@@H](O)CO)C(H)=O,CC(C)C[C@H](NC(=O)NC[C@@H](O)CO)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2869,OC(=O)c1ccc(cc1)S(=O)(=O)NCC(H)=O,OC(=O)c1ccc(cc1)S(=O)(=O)NCC([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2544,CC1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C(H)=O)(CC1)SH,CC1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,Backbone
X2516,NC(=N)NCC[C@@H](NH)C(H)=O,NC(=N)NCC[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1645,HN[C@@H](Cc1ccc(cc1)N=C=S)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)N=C=S)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X2254,HN[C@@H](CCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(H)=O)cc1)C=O,[*]N[C@@H](CCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1)C=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,Backbone
X2235,NC(=N)N[C@H](C1CCCCC1)C(H)=O,NC(=N)N[C@H](C1CCCCC1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2238,OC(=O)CN(H)N[C@@H](Cc1ccc(O)cc1)C(H)=O,OC(=O)CN([*])N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;_R1;;;;;;;;;;;;_R2;$|,Backbone
M,CSCC[C@H](NH)C(H)=O,CSCC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
Y,Oc1ccc(C[C@H](NH)C(H)=O)cc1,Oc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
dL,CC(C)C[C@@H](NH)C(H)=O,CC(C)C[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X863,Oc1ccc(CCN(H)CC(H)=O)cc1,Oc1ccc(CCN([*])CC([*])=O)cc1 |$;;;;;;;;_R1;;;_R2;;;$|,Backbone
X738,CC(C)C[C@@H](NH)C([O-])=O,CC(C)C[C@@H](N[*])C([O-])=O |$;;;;;;_R1;;;$|,Backbone
X1181,CC(C)(C)C[C@@H](NH)C(H)=O,CC(C)(C)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X993,OS(=O)(=O)C[C@@H](NH)C(H)=O,OS(=O)(=O)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1088,CCCS[C@@H]1CCN(H)[C@H]1C(H)=O,CCCS[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
X1034,COC(=O)[C@H](Cc1cccc(OC(=O)C(C)C)c1)NH,COC(=O)[C@H](Cc1cccc(OC(=O)C(C)C)c1)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X1170,HN[C@@H](COc1ccc(cc1)N(=O)=O)C(H)=O,[*]N[C@@H](COc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X981,HN[C@@]1(CCc2ccccc2C1)C(H)=O,[*]N[C@@]1(CCc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X1115,CC(C)OC(=O)[C@H](CCc1ccccc1)NH,CC(C)OC(=O)[C@H](CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone
Me_Lys(Me)2,CN(C)CCCC[C@H](N(C)H)C(H)=O,CN(C)CCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1049,HN[C@@H](CCCCNCc1c[nH]c2ccccc12)C(H)=O,[*]N[C@@H](CCCCNCc1c[nH]c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X859,OC(=O)CC[C@H](NCCCc1ccc2ccccc2c1)C(H)=O,OC(=O)CC[C@H](NCCCc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1937,HN[C@@H]([C@@H](OCc1ccccc1)c1ccccc1)C(H)=O,[*]N[C@@H]([C@@H](OCc1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1974,HC(=O)[C@@H](CSH)NCc1ccc(cc1)-c1ccccc1,[*]C(=O)[C@@H](CS[*])NCc1ccc(cc1)-c1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;;;;;$|,Backbone
X1950,C[C@@H]([C@H](NH)C(H)=O)c1ccc2ccccc2c1,C[C@@H]([C@H](N[*])C([*])=O)c1ccc2ccccc2c1 |$;;;;_R1;;_R2;;;;;;;;;;;$|,Backbone
X2060,Clc1ccc(NC(=O)N[C@H](CSH)C(H)=O)cc1,Clc1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R3;;_R2;;;$|,Backbone
X2033,HC(=O)[C@@H](CSH)NC(=O)NC1CCCCC1,[*]C(=O)[C@@H](CS[*])NC(=O)NC1CCCCC1 |$_R2;;;;;;_R3;;;;;;;;;;$|,Backbone
X2067,CC[C@@]1(OC(=O)N(CCN)CC(H)=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,CC[C@@]1(OC(=O)N(CCN)CC([*])=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X1949,CC(C)NCc1ccc(C[C@H](N(C)H)C(H)=O)cc1,CC(C)NCc1ccc(C[C@H](N(C)[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1825,CN(H)[C@@H](CC(C)(C)OCc1ccccc1)C(H)=O,CN([*])[C@@H](CC(C)(C)OCc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X1766,COC(=O)n1cc(C[C@H](NH)C(H)=O)c2ccccc12,COC(=O)n1cc(C[C@H](N[*])C([*])=O)c2ccccc12 |$;;;;;;;;;;_R1;;_R2;;;;;;;$|,Backbone
X1942,HN[C@@]1(C[C@H]1c1ccccc1)C(H)=O,[*]N[C@@]1(C[C@H]1c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X1796,HN1NCCC[C@H]1C(H)=O,[*]N1NCCC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X1823,C[C@H](Cc1nc2ccccc2s1)[C@@H](O)[C@H](N(C)H)C(H)=O,C[C@H](Cc1nc2ccccc2s1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1889,HN[C@@H](CCCN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C(H)=O,[*]N[C@@H](CCCN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1749,HN[C@H](C1c2ccccc2-c2ccccc12)C(H)=O,[*]N[C@H](C1c2ccccc2-c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1801,Cc1[nH]c2ccccc2c1C[C@H](NH)C(H)=O,Cc1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1735,HN[C@H](COCCC1OCCCO1)C(H)=O,[*]N[C@H](COCCC1OCCCO1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1897,CN1CCC[C@H](N1H)C(H)=O,CN1CCC[C@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1668,OCCC[C@@H](NH)C(H)=O,OCCC[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X1734,HN[C@H](COCC#N)C(H)=O,[*]N[C@H](COCC#N)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X1934,CN(H)[C@H](SCCn1ccnc1)C(H)=O,CN([*])[C@H](SCCn1ccnc1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
X1860,CC(C)c1ccc2nc(C[C@@H](C)[C@@H](O)[C@H](N(C)H)C(H)=O)[nH]c2c1,CC(C)c1ccc2nc(C[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O)[nH]c2c1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X19,HN(CC(H)=O)Cc1ccccc1,[*]N(CC([*])=O)Cc1ccccc1 |$_R1;;;;_R2;;;;;;;;$|,Backbone
Tic,HN1Cc2ccccc2C[C@H]1C(H)=O,[*]N1Cc2ccccc2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
Phi,HN1[C@H]2CCCC[C@H]2C[C@H]1C(H)=O,[*]N1[C@H]2CCCC[C@H]2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X89,Cc1ccccc1NC(=O)NCCCC[C@H](NH)C(H)=O,Cc1ccccc1NC(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
dGlp,HC(=O)[C@H]1CCC(=O)N1,[*]C(=O)[C@H]1CCC(=O)N1 |$_R2;;;;;;;;$|,Backbone
X120,NC(=N)NCCC[C@H](NH)C=O,NC(=N)NCCC[C@H](N[*])C=O |$;;;;;;;;;_R1;;$|,Backbone
Cbz_V,CC(C)[C@H](NC(=O)OCc1ccccc1)C(H)=O,CC(C)[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X42,NC(=N)NCCC[C@H]([N-][N+]#N)C(H)=O,NC(=N)NCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2388,Cc1cn(C(=O)CNc2ccc(C[C@H](NH)C(H)=O)cc2)c(=O)[nH]c1=O,Cc1cn(C(=O)CNc2ccc(C[C@H](N[*])C([*])=O)cc2)c(=O)[nH]c1=O |$;;;;;;;;;;;;;;;_R1;;_R2;;;;;;;;$|,Backbone
X2801,CN(H)[C@@H](CCN1CCOCC1)C(H)=O,CN([*])[C@@H](CCN1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
X2885,Fc1ccc(C[C@H](NS(=O)(=O)c2cccs2)C(H)=O)cc1,Fc1ccc(C[C@H](NS(=O)(=O)c2cccs2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2864,HC(=O)[C@H](Cc1cnc[nH]1)NC(=O)NC(=O)[C@@H]1CCC(=O)N1,[*]C(=O)[C@H](Cc1cnc[nH]1)NC(=O)NC(=O)[C@@H]1CCC(=O)N1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2767,NCCCC[C@H](NH)C(=O)CN[C@H](Cc1c[nH]c2ccccc12)C(H)=O,NCCCC[C@H](N[*])C(=O)CN[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2716,CC(C)[C@H](NH)C(=O)O[C@@H](C)[C@@H](N)C(H)=O,CC(C)[C@H](N[*])C(=O)O[C@@H](C)[C@@H](N)C([*])=O |$;;;;;_R1;;;;;;;;;_R2;$|,Backbone
X2706,OC(=O)C[C@@H](NH)C(=O)Oc1cc(nn1-c1ccccc1)C(F)(F)F,OC(=O)C[C@@H](N[*])C(=O)Oc1cc(nn1-c1ccccc1)C(F)(F)F |$;;;;;;_R1;;;;;;;;;;;;;;;;;;$|,Backbone
X2086,OC(=O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C(H)=O,OC(=O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2165,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C(H)=O)C(=O)CC2(CCN(C)CC2)SH)cc1,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C([*])=O)C(=O)CC2(CCN(C)CC2)S[*])cc1 |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;_R3;;$|,Backbone
X2155,CC(=O)CCCCC[C@H](NH)C(H)=O,CC(=O)CCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X2129,HC(=O)[C@@H]1NCCC1=O,[*]C(=O)[C@@H]1NCCC1=O |$_R2;;;;;;;;$|,Backbone
X2173,NCCCC[C@H](NH)C(=O)c1ncco1,NCCCC[C@H](N[*])C(=O)c1ncco1 |$;;;;;;;_R1;;;;;;;$|,Backbone
X1194,OC(=O)CC[C@H](NCCCCc1ccc2ccc3cccc4ccc1c2c34)C(H)=O,OC(=O)CC[C@H](NCCCCc1ccc2ccc3cccc4ccc1c2c34)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1073,OCC[C@H](O)[C@H](NH)C(H)=O,OCC[C@H](O)[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
G_OtBu,CC(C)(C)OC(=O)CNH,CC(C)(C)OC(=O)CN[*] |$;;;;;;;;;_R1$|,Backbone
EtCO_dNal,CCOC(=O)N[C@H](Cc1ccc2ccccc2c1)C(H)=O,CCOC(=O)N[C@H](Cc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1284,CC(C)(C)OC(=O)N(CC=C)CC(H)=O,CC(C)(C)OC(=O)N(CC=C)CC([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X1499,CCOCCN(H)CC(H)=O,CCOCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X1332,OP(O)(=O)C(F)(F)c1cccc(C[C@@H](NH)C(H)=O)c1,OP(O)(=O)C(F)(F)c1cccc(C[C@@H](N[*])C([*])=O)c1 |$;;;;;;;;;;;;;;;_R1;;_R2;;$|,Backbone
X1276,C[C@@H](N(H)CC(H)=O)c1ccccc1,C[C@@H](N([*])CC([*])=O)c1ccccc1 |$;;;_R1;;;_R2;;;;;;;$|,Backbone
X1454,CCCC(CCC)NCCCC[C@@H](NH)C(H)=O,CCCC(CCC)NCCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1456,CC(C)[C@H](NC(=O)N(N)Cc1ccccc1)C(H)=O,CC(C)[C@H](NC(=O)N(N)Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1245,COC(=O)[C@](C)(Cc1ccccc1)NH,COC(=O)[C@](C)(Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;_R1$|,Backbone
X1468,CCN1C(=O)C[C@H](NC1=O)C(H)=O,CCN1C(=O)C[C@H](NC1=O)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X1192,HN[C@@H](Cc1cnc([nH]1)C1CC1)C(H)=O,[*]N[C@@H](Cc1cnc([nH]1)C1CC1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X1206,HN[C@H](CCCc1ccccc1)C(H)=O,[*]N[C@H](CCCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X241,COc1cc(ccc1O)[C@H]1N[C@@H](Cc2c1[nH]c1ccccc21)C(H)=O,COc1cc(ccc1O)[C@H]1N[C@@H](Cc2c1[nH]c1ccccc21)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X319,HN1C[C@H](C[C@H]1C(H)=O)OCc1ccccc1,[*]N1C[C@H](C[C@H]1C([*])=O)OCc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;$|,Backbone
X183,CCCCN(C#N)c1ccc(C[C@H](NH)C(H)=O)cc1,CCCCN(C#N)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X189,HN[C@H](Cc1ccc(cc1)-c1ccccc1)C(H)=O,[*]N[C@H](Cc1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X398,NC(=N)N[C@@H](Cc1ccc(O)cc1)C(H)=O,NC(=N)N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X678,HN[C@H](C1CCCC1)C(H)=O,[*]N[C@H](C1CCCC1)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X512,CC(C)(C)OC(=O)N1[C@H](Cc2ccccc12)C(H)=O,CC(C)(C)OC(=O)N1[C@H](Cc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X407,COCC[C@H](NH)C(H)=O,COCC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X203,NCCCCN(H)CC(H)=O,NCCCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X403,Oc1ccc(C[C@H](NH)C(H)=O)cc1I,Oc1ccc(C[C@H](N[*])C([*])=O)cc1I |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X271,CC(C)[C@H](NC[C@@H](N)CS)C(H)=O,CC(C)[C@H](NC[C@@H](N)CS)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X257,CC(C)NC(=O)N[C@@H](Cc1ccccc1)C(H)=O,CC(C)NC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X626,CCCC[C@H](NCc1ccccc1)C(H)=O,CCCC[C@H](NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X628,CC(C)C[C@H](NS(=O)(=O)c1ccccc1)C(H)=O,CC(C)C[C@H](NS(=O)(=O)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1596,HN[C@H](C(C1CCCCC1)C1CCCCC1)C(H)=O,[*]N[C@H](C(C1CCCCC1)C1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1612,Cc1ccc(cc1)S(=O)(=O)NCCCC[C@H](NH)C(H)=O,Cc1ccc(cc1)S(=O)(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X909,CC(C)=CC[C@]12C[C@H](N(H)[C@H]1Nc1ccccc21)C(H)=O,CC(C)=CC[C@]12C[C@H](N([*])[C@H]1Nc1ccccc21)C([*])=O |$;;;;;;;;;_R1;;;;;;;;;;_R2;$|,Backbone
X1537,COC(=O)[C@@H](C)N(C)H,COC(=O)[C@@H](C)N(C)[*] |$;;;;;;;;_R1$|,Backbone
X1706,CCCC[C@@H](C)C[C@H](NH)C(H)=O,CCCC[C@@H](C)C[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X1921,CN(H)[C@@H](CC(C)=C)C(H)=O,CN([*])[C@@H](CC(C)=C)C([*])=O |$;;_R1;;;;;;;_R2;$|,Backbone
X1634,CN(CCCC[C@H](NH)C(H)=O)CC#C,CN(CCCC[C@H](N[*])C([*])=O)CC#C |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X76,OC(=O)[C@H]1[C@@H]2CC[C@](NH)([C@H]12)C(H)=O,OC(=O)[C@H]1[C@@H]2CC[C@](N[*])([C@H]12)C([*])=O |$;;;;;;;;;_R1;;;_R2;$|,Backbone
X1924,C[C@H](Cc1nc2ccccc2[nH]1)[C@@H](O)[C@H](N(C)H)C(H)=O,C[C@H](Cc1nc2ccccc2[nH]1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X540,FC(F)C[C@H](NH)C(H)=O,FC(F)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
dCit,NC(=O)NCCC[C@@H](NH)C(H)=O,NC(=O)NCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X2578,HN[C@@H](CCCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(H)=O)cc1)C=O,[*]N[C@@H](CCCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1)C=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,Backbone
X2589,CSCC[C@H](NC(=O)Nc1cccc(C)c1)C(H)=O,CSCC[C@H](NC(=O)Nc1cccc(C)c1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2689,CCSCCN(H)CC(H)=O,CCSCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X2630,CCCC[C@H](NH)C(=O)CN[C@@H](CCCC)C(H)=O,CCCC[C@H](N[*])C(=O)CN[C@@H](CCCC)C([*])=O |$;;;;;;_R1;;;;;;;;;;;_R2;$|,Backbone
X2646,CC(C)[C@H](NH)C(=O)C(F)(F)C(O)=O,CC(C)[C@H](N[*])C(=O)C(F)(F)C(O)=O |$;;;;;_R1;;;;;;;;$|,Backbone
X2550,CCC(=C)CCCCC[C@H](NH)C(H)=O,CCC(=C)CCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2568,C[C@@](CCCNC(N)=N)(NH)C(=O)c1nc2ccccc2s1,C[C@@](CCCNC(N)=N)(N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2569,CCOC(=O)[C@H](Cc1cnc[nH]1)NH,CCOC(=O)[C@H](Cc1cnc[nH]1)N[*] |$;;;;;;;;;;;;;_R1$|,Backbone
X2291,CC(C)[C@H](NCc1cc(Br)ccc1O)C(H)=O,CC(C)[C@H](NCc1cc(Br)ccc1O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2316,CC(C)(C)OC(=O)[C@@H](Cc1c[nH]c2ccccc12)NH,CC(C)(C)OC(=O)[C@@H](Cc1c[nH]c2ccccc12)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,Backbone
