symbol,smiles,cxsmiles,monomer_type,embedding_mean,embedding_std,embedding_norm,embedding_min,embedding_max
meH,CN(H)[C@@H](Cc1cnc[nH]1)C(H)=O,CN([*])[C@@H](Cc1cnc[nH]1)C([*])=O |$;;_R1;;;;;;;;;_R2;$|,Backbone,-0.0033516085,0.623774,17.286783,-2.2282794,9.44024
X35,HN(CCC=C)CC(H)=O,[*]N(CCC=C)CC([*])=O |$_R1;;;;;;;;_R2;$|,Backbone,-0.0026549,0.6348065,17.592428,-2.0901506,8.216626
X2755,CN1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C(H)=O)(CC1)SH,CN1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,Backbone,-0.0026385833,0.5773612,16.000471,-2.7503927,7.8766885
X2762,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCC[C@H](NH)C(H)=O,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.002410033,0.58888257,16.319729,-2.3416805,6.3956156
X2783,Fc1cccc(F)c1C(=O)OCC(=O)[C@@H](Cc1ccccc1)NH,Fc1cccc(F)c1C(=O)OCC(=O)[C@@H](Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0028031282,0.55475146,15.3739195,-1.9587274,6.2228727
X2656,CC(C)CN(C(=O)N[C@@H](CCCNC(N)=N)C(H)=O)C(=O)[C@H](CSH)NH,CC(C)CN(C(=O)N[C@@H](CCCNC(N)=N)C([*])=O)C(=O)[C@H](CS[*])N[*] |$;;;;;;;;;;;;;;;;;_R2;;;;;;;_R3;;_R1$|,Backbone,-0.0034521956,0.5689151,15.766527,-2.0627837,6.9622917
X2815,C[C@H](NS(=O)(=O)c1cccnc1)C(H)=O,C[C@H](NS(=O)(=O)c1cccnc1)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone,-0.0022991074,0.54827136,15.194276,-1.7799785,5.9429607
X2461,C[C@](Cc1ccc(cc1)C(O)=O)(NH)C(H)=O,C[C@](Cc1ccc(cc1)C(O)=O)(N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.003177449,0.5930916,16.436472,-2.3065264,8.140607
X2333,NC(=N)NCCC[C@H](NC(=O)N[C@@H](Cc1ccccc1)C(O)=O)C(H)=O,NC(=N)NCCC[C@H](NC(=O)N[C@@H](Cc1ccccc1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029145926,0.55340636,15.336659,-2.1336896,6.238946
X2177,COc1ccccc1NCC(H)=O,COc1ccccc1NCC([*])=O |$;;;;;;;;;;;_R2;$|,Backbone,-0.0027179997,0.62978715,17.453335,-3.0966535,9.515706
dOrn,HN[C@H](CCCNH)C(H)=O,[*]N[C@H](CCCN[*])C([*])=O |$_R1;;;;;;;_R3;;_R2;$|,Backbone,-0.0030742057,0.65680027,18.20198,-2.230635,9.189763
X2839,CC(=O)N([C@@H](Cc1ccc(F)cc1)C(H)=O)C(=O)CCCN,CC(=O)N([C@@H](Cc1ccc(F)cc1)C([*])=O)C(=O)CCCN |$;;;;;;;;;;;;;;_R2;;;;;;;$|,Backbone,-0.00326391,0.5904077,16.362108,-2.1414642,7.7569327
X2758,COc1cccc2c(O[C@@H]3C[C@H](N(H)C3)C(H)=O)cc(nc12)-c1ccccc1,COc1cccc2c(O[C@@H]3C[C@H](N([*])C3)C([*])=O)cc(nc12)-c1ccccc1 |$;;;;;;;;;;;;;_R1;;;_R2;;;;;;;;;;;$|,Backbone,-0.0024928201,0.56562924,15.675329,-2.5367606,8.329811
X2781,HN[C@H](C=O)C(C1CCCCC1)C1CCCCC1,[*]N[C@H](C=O)C(C1CCCCC1)C1CCCCC1 |$_R1;;;;;;;;;;;;;;;;;$|,Backbone,-0.0024135623,0.6235534,17.280548,-3.7667525,8.072551
X1778,CC(C)[C@@H](O)[C@H](N(C)H)C(H)=O,CC(C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0028390822,0.61764914,17.116978,-2.1935036,8.961891
X2078,HN1C[C@@H](C[C@H]1C(H)=O)OC(=O)N1CCCC1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)N1CCCC1 |$_R1;;;;;;;_R2;;;;;;;;;$|,Backbone,-0.003271776,0.602368,16.693558,-2.3158107,9.2034025
X2085,HN1C[C@@H](C[C@H]1C(H)=O)OC(=O)N1Cc2ccccc2C1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)N1Cc2ccccc2C1 |$_R1;;;;;;;_R2;;;;;;;;;;;;;$|,Backbone,-0.0027682905,0.5606929,15.538568,-2.4923947,7.408699
Cbz_dV,CC(C)[C@@H](NC(=O)OCc1ccccc1)C(H)=O,CC(C)[C@@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027176149,0.5891773,16.327934,-2.51376,7.6943007
X2123,Oc1ccc(C[C@H](NNCc2ccccc2)C(H)=O)cc1,Oc1ccc(C[C@H](NNCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0035471811,0.60475695,16.759804,-2.9612517,9.479967
X2249,CC[C@@]1(OC(=O)CNH)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,CC[C@@]1(OC(=O)CN[*])C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;_R1;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.002170803,0.5419122,15.018032,-2.4019825,5.8798776
X2199,N[C@@H](CCC(O)=O)C(=O)c1cccc(NC(=O)N[C@@H](CO)C(H)=O)c1,N[C@@H](CCC(O)=O)C(=O)c1cccc(NC(=O)N[C@@H](CO)C([*])=O)c1 |$;;;;;;;;;;;;;;;;;;;;;;_R2;;$|,Backbone,-0.0026451666,0.5642502,15.637132,-2.2167814,5.9257197
X2183,CC(C)(C)OC(=O)N(CCS)CC(H)=O,CC(C)(C)OC(=O)N(CCS)CC([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029341646,0.5640144,15.630638,-2.1770175,5.8934393
X2163,NCCCC[C@H](NH)C(=O)NC(=O)N1CCC[C@H]1C(H)=O,NCCCC[C@H](N[*])C(=O)NC(=O)N1CCC[C@H]1C([*])=O |$;;;;;;;_R1;;;;;;;;;;;;_R2;$|,Backbone,-0.0023327644,0.57076013,15.817501,-2.4820979,6.1180363
X2168,CC(C)OC(=O)C(=O)[C@H](CCCCN)NH,CC(C)OC(=O)C(=O)[C@H](CCCCN)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0032821011,0.63378227,17.564125,-2.897219,8.397524
X2133,CC[C@H](C)[C@H](NOC(=O)CNH)C(H)=O,CC[C@H](C)[C@H](NOC(=O)CN[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0033511065,0.58561134,16.229204,-1.9954286,8.562453
dAze,HN1CC[C@@H]1C(H)=O,[*]N1CC[C@@H]1C([*])=O |$_R1;;;;;;_R2;$|,Backbone,-0.0033449717,0.67753905,18.776743,-2.1251128,9.246921
X2137,HC(=O)[C@@H]1CCCCN1CC(=O)c1ccc(cc1)-c1ccccc1,[*]C(=O)[C@@H]1CCCCN1CC(=O)c1ccc(cc1)-c1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0019811317,0.55942804,15.503422,-2.6680171,6.0070953
X2162,NC(=N)NCCC[C@H](NH)C(=O)c1nc2ccccc2[nH]1,NC(=N)NCCC[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.0021854248,0.5901767,16.35557,-2.8908086,5.7642145
X2160,CN(C)CCCNCC(H)=O,CN(C)CCCNCC([*])=O |$;;;;;;;;;_R2;$|,Backbone,-0.0021593485,0.6516761,18.059877,-2.7934504,9.051626
X1014,CC(=C)C[C@H](NH)C(H)=O,CC(=C)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0034804482,0.61730367,17.10749,-1.8140702,8.778981
X1289,CCN(C(=O)N[C@@H](C(C)C)C(H)=O)c1ccccc1,CCN(C(=O)N[C@@H](C(C)C)C([*])=O)c1ccccc1 |$;;;;;;;;;;;_R2;;;;;;;$|,Backbone,-0.0025311199,0.558455,15.476518,-2.0390606,6.390229
X1367,CC(C)[C@H](NH)C(=O)c1ccccc1,CC(C)[C@H](N[*])C(=O)c1ccccc1 |$;;;;;_R1;;;;;;;;$|,Backbone,-0.002092984,0.6064145,16.805552,-3.0807104,7.5416007
X1440,CCOCCOCCNC(=O)N[C@H](Cc1ccc2ccccc2c1)C(H)=O,CCOCCOCCNC(=O)N[C@H](Cc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0022712685,0.5501918,15.247494,-2.5401578,6.560201
X1387,CC[C@@H](NCCCC1CCCCC1)C(H)=O,CC[C@@H](NCCCC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0033010952,0.5539261,15.351123,-2.3560674,6.9927807
X1227,O[C@@H]1CCN(H)[C@@H]1C(H)=O,O[C@@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone,-0.003214936,0.6448116,17.869764,-2.0777345,8.838849
X1243,HN[C@@H](Cc1cn[nH]c1)C(H)=O,[*]N[C@@H](Cc1cn[nH]c1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone,-0.003034524,0.61752737,17.113628,-2.3396657,9.031616
X1402,CC(C)C[C@@H](NC(=O)N1CCCCCC1)C(H)=O,CC(C)C[C@@H](NC(=O)N1CCCCCC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0033156965,0.53471184,14.818654,-2.4534729,6.4399533
X1466,HN1C[C@H](C[C@H]1C(H)=O)n1cc(nn1)-c1ccccc1,[*]N1C[C@H](C[C@H]1C([*])=O)n1cc(nn1)-c1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;;;;$|,Backbone,-0.0026414357,0.6085917,16.865946,-2.597121,9.231927
X1459,CCN[C@@H](Cc1ccc2ccccc2c1)C(H)=O,CCN[C@@H](Cc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0030076727,0.59333855,16.44329,-2.869718,9.033441
X1129,CC(C)NCCCC[C@@H](NH)C(H)=O,CC(C)NCCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.003117456,0.63083583,17.482449,-3.049102,9.968201
X1140,CC(C)[C@H](NH)C(=O)c1ccccn1,CC(C)[C@H](N[*])C(=O)c1ccccn1 |$;;;;;_R1;;;;;;;;$|,Backbone,-0.002021702,0.60161006,16.672401,-2.6090982,7.208653
X180,HN[C@@H](Cc1ncc[nH]1)C(H)=O,[*]N[C@@H](Cc1ncc[nH]1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone,-0.003343838,0.6300314,17.460188,-1.9951222,9.224942
X323,Cc1ccc(CO[C@@H]2C[C@H](N(H)C2)C(H)=O)cc1,Cc1ccc(CO[C@@H]2C[C@H](N([*])C2)C([*])=O)cc1 |$;;;;;;;;;;;_R1;;;_R2;;;$|,Backbone,-0.003115163,0.5898752,16.34733,-2.3033655,8.879808
X248,CCSC[C@H](NH)C(H)=O,CCSC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0029647953,0.6794717,18.830252,-2.4639585,9.558558
Lys(Me)2,CN(C)CCCC[C@H](NH)C(H)=O,CN(C)CCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0030363742,0.6321994,17.520226,-2.9070778,9.778712
X409,HNC1(CCC1)C(H)=O,[*]NC1(CCC1)C([*])=O |$_R1;;;;;;;_R2;$|,Backbone,-0.0034540028,0.6412408,17.770844,-2.0475926,10.427824
X411,Oc1ccc(C[C@H](NCC2CC2)C(H)=O)cc1,Oc1ccc(C[C@H](NCC2CC2)C([*])=O)cc1 |$;;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0036467987,0.57177174,15.845725,-2.5353248,9.171383
X635,CSCC[C@H](NH)C(=O)ON,CSCC[C@H](N[*])C(=O)ON |$;;;;;;_R1;;;;$|,Backbone,-0.003042116,0.6271568,17.380484,-2.7598505,7.8317037
X400,FC(F)(F)CC[C@H](NH)C(H)=O,FC(F)(F)CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0031157874,0.6192408,17.161123,-1.9161142,8.731139
dNva_OBzl,CCC[C@@H](NH)C(=O)OCc1ccccc1,CCC[C@@H](N[*])C(=O)OCc1ccccc1 |$;;;;;_R1;;;;;;;;;;$|,Backbone,-0.0021292334,0.6181824,17.131676,-2.783245,7.120003
X269,Cc1ccccc1CO[C@@H]1C[C@H](N(H)C1)C(H)=O,Cc1ccccc1CO[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone,-0.0029651897,0.58844095,16.307562,-2.0788808,8.260308
X562,CN(C)CCCC[C@H]([N-][N+]#N)C(H)=O,CN(C)CCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.00284091,0.5911019,16.381285,-2.4043036,8.096799
Boc_M,CSCC[C@H](NC(=O)OC(C)(C)C)C(H)=O,CSCC[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002548427,0.584217,16.190453,-2.0572543,6.6385455
meK,CN(H)[C@@H](CCCCN)C(H)=O,CN([*])[C@@H](CCCCN)C([*])=O |$;;_R1;;;;;;;;_R2;$|,Backbone,-0.0031860818,0.62807536,17.405958,-2.1388206,9.268629
dLys(2-MP),HN[C@H](CCCCNCc1ccccn1)C(H)=O,[*]N[C@H](CCCCNCc1ccccn1)C([*])=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0033053022,0.5664611,15.698498,-2.8736694,8.758205
Me_Spg,CN(H)C1(CCCC1)C(H)=O,CN([*])C1(CCCC1)C([*])=O |$;;_R1;;;;;;;_R2;$|,Backbone,-0.0033030228,0.60657835,16.810242,-2.387459,9.077191
X1506,C[C@@](Cc1c(F)cccc1F)(NH)C(H)=O,C[C@@](Cc1c(F)cccc1F)(N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0029145696,0.6114259,16.944525,-2.7786252,8.619352
X119,CCCC[C@H](NH)C(=O)c1nc2ccccc2s1,CCCC[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.0020190042,0.579718,16.065712,-2.6799858,6.429963
X779,OC(=O)N[C@@H](Cc1ccccc1)C(H)=O,OC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone,-0.0031839646,0.60871595,16.869461,-2.4680228,8.709191
X1548,HN[C@@H](CC1c2ccccc2-c2ccccc12)C(H)=O,[*]N[C@@H](CC1c2ccccc2-c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0023237343,0.622206,17.243198,-3.0194468,8.72878
X1138,CC(C)(C)OC(=O)CC[C@@H](NH)C=O,CC(C)(C)OC(=O)CC[C@@H](N[*])C=O |$;;;;;;;;;;;_R1;;$|,Backbone,-0.002712649,0.63293195,17.540485,-2.5508585,7.1393785
EtCO_G,CCOC(=O)NCC(H)=O,CCOC(=O)NCC([*])=O |$;;;;;;;;_R2;$|,Backbone,-0.0031596485,0.60994,16.903378,-1.6356918,7.8758435
X1099,Cc1cc(C)c(C[C@H](NH)C=O)c(C)c1,Cc1cc(C)c(C[C@H](N[*])C=O)c(C)c1 |$;;;;;;;;;_R1;;;;;$|,Backbone,-0.0023183085,0.5939999,16.461533,-2.6902103,7.381552
X99,CC(C)[C@H](NS(C)(=O)=O)C(H)=O,CC(C)[C@H](NS(C)(=O)=O)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone,-0.0030234146,0.58919805,16.32855,-1.5545541,6.871155
X1659,C[C@@H]1CC[C@]1(NH)C(H)=O,C[C@@H]1CC[C@]1(N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0024904981,0.65408003,18.12653,-2.9859042,9.400175
X2537,OC(=O)C[C@H](NH)C(=O)COC(=O)C(Cc1ccccc1)Cc1ccccc1,OC(=O)C[C@H](N[*])C(=O)COC(=O)C(Cc1ccccc1)Cc1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0025023639,0.58223605,16.135548,-2.0013003,5.8961034
X2570,CCN(CC)CCCNCC(H)=O,CCN(CC)CCCNCC([*])=O |$;;;;;;;;;;;_R2;$|,Backbone,-0.0021852602,0.63704216,17.654335,-2.9934757,9.311641
X2583,HN[C@@H](CCCCCC=O)C(H)=O,[*]N[C@@H](CCCCCC=O)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone,-0.002971188,0.66683877,18.480162,-3.0412896,9.442
X2607,SC[C@H](NC(=O)OCc1ccccc1)C(H)=O,SC[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0026859595,0.59745276,16.557264,-2.5175831,7.843589
X2592,COc1cc(C)c([C@@H](C)[C@@H](NH)C(H)=O)c(C)c1,COc1cc(C)c([C@@H](C)[C@@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone,-0.0028507048,0.5777525,16.011341,-2.561554,8.043556
X2603,CC(C)(S)[C@H](NH)C(=O)NC(=O)N[C@@H](Cc1cnc[nH]1)C(H)=O,CC(C)(S)[C@H](N[*])C(=O)NC(=O)N[C@@H](Cc1cnc[nH]1)C([*])=O |$;;;;;;_R1;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029270612,0.5836214,16.173994,-2.1417396,6.8191442
X2634,CC(C)[C@H](NH)C(=O)c1nn(-c2ccc(cc2)N(C)C)c(=O)o1,CC(C)[C@H](N[*])C(=O)c1nn(-c2ccc(cc2)N(C)C)c(=O)o1 |$;;;;;_R1;;;;;;;;;;;;;;;;;$|,Backbone,-0.0017550619,0.55790573,15.461214,-2.094506,5.6306663
X2663,CC(C)[C@H](NH)C(=O)c1nc2cc(ccc2o1)C(O)=O,CC(C)[C@H](N[*])C(=O)c1nc2cc(ccc2o1)C(O)=O |$;;;;;_R1;;;;;;;;;;;;;;$|,Backbone,-0.0022139952,0.55285674,15.321338,-1.9773862,6.194436
X2594,CCN(CC)[C@@H](CC(C)(C)C)C(H)=O,CCN(CC)[C@@H](CC(C)(C)C)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.003173393,0.5730102,15.879967,-2.302191,8.2283325
X2747,HN1C[C@@H](C[C@H]1C(H)=O)n1ccnn1,[*]N1C[C@@H](C[C@H]1C([*])=O)n1ccnn1 |$_R1;;;;;;;_R2;;;;;;$|,Backbone,-0.003360439,0.6289364,17.429846,-2.3060424,9.708693
X2624,COc1ccc2c(O[C@@H]3C[C@H](N(H)C3)C(H)=O)cc(nc2c1OC)-c1ccccc1,COc1ccc2c(O[C@@H]3C[C@H](N([*])C3)C([*])=O)cc(nc2c1OC)-c1ccccc1 |$;;;;;;;;;;;;_R1;;;_R2;;;;;;;;;;;;;;$|,Backbone,-0.0023598575,0.5431171,15.051445,-2.635239,7.621974
X2644,CS(=O)(=O)N[C@@H](Cc1cnc[nH]1)C(H)=O,CS(=O)(=O)N[C@@H](Cc1cnc[nH]1)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone,-0.0030525129,0.58332086,16.165684,-1.4604418,7.2163625
X2700,CC(C)C[C@H](NC(=O)NCc1ccccc1)C(H)=O,CC(C)C[C@H](NC(=O)NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0030706741,0.55511,15.383895,-2.1649709,6.7427483
X2748,CCCC(=O)C(=O)[C@H](CC1CCCCC1)NH,CCCC(=O)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.002824304,0.6386877,17.700005,-2.873811,8.84487
EtCO_Phe(4-Cl),CCOC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(H)=O,CCOC(=O)N[C@@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0031306762,0.56986827,15.7928915,-2.2470782,7.928
X2577,CC[C@H](C)[C@H](NNCC(=O)[C@H](Cc1ccc(O)cc1)NH)C(H)=O,CC[C@H](C)[C@H](NNCC(=O)[C@H](Cc1ccc(O)cc1)N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0028601736,0.59405756,16.463198,-2.3969886,8.3048725
X2344,NCCCC[C@@H](NC(=O)N[C@@H](Cc1ccccc1)C(O)=O)C(H)=O,NCCCC[C@@H](NC(=O)N[C@@H](Cc1ccccc1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0026442886,0.55551016,15.394923,-2.207122,6.2370896
X2428,CCOc1cccnc1C(=O)[C@@H](NH)C(C)C,CCOc1cccnc1C(=O)[C@@H](N[*])C(C)C |$;;;;;;;;;;;;;_R1;;;$|,Backbone,-0.0019372083,0.57334983,15.889227,-2.5516832,6.4792542
X2416,HN(CC(H)=O)c1ccc(Oc2ccccc2)cc1,[*]N(CC([*])=O)c1ccc(Oc2ccccc2)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,Backbone,-0.0023993591,0.5932083,16.439606,-3.1698956,8.585688
X2417,OC(=O)C[C@H](NH)C(=O)c1ncc([nH]1)-c1ccccc1,OC(=O)C[C@H](N[*])C(=O)c1ncc([nH]1)-c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,Backbone,-0.0024860476,0.5600862,15.521716,-2.5716887,6.450144
X2418,COC(=O)CCC(=O)[C@H](CCCNC(N)=N)NH,COC(=O)CCC(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0036384538,0.612228,16.966858,-2.4652643,7.4675107
X2401,NC(=S)NCCCC[C@H](NH)C(H)=O,NC(=S)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0034325991,0.63652766,17.640228,-2.4801369,8.727006
X2459,CC(C)[C@H](NCc1ccccc1S)C(H)=O,CC(C)[C@H](NCc1ccccc1S)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0034388423,0.5616965,15.566483,-1.5866617,7.2796774
X2269,NCCCC[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(H)=O,NCCCC[C@H](NC(=O)OCc1cc(=O)c(O)co1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0023264948,0.56735,15.722996,-2.4519749,6.4375615
X2294,COP(=S)(N[C@@H](Cc1ccc(Cl)cc1)C(H)=O)OC,COP(=S)(N[C@@H](Cc1ccc(Cl)cc1)C([*])=O)OC |$;;;;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0030054227,0.5674528,15.725934,-2.259882,7.1341014
Boc_dV,CC(C)[C@@H](NC(=O)OC(C)(C)C)C(H)=O,CC(C)[C@@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone,-0.0025443856,0.6004097,16.63919,-1.9980259,6.5220003
X553,CN(C)S(=O)(=O)c1ccc(O)c2nc(CSC[C@H](NH)C(H)=O)ccc12,CN(C)S(=O)(=O)c1ccc(O)c2nc(CSC[C@H](N[*])C([*])=O)ccc12 |$;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone,-0.0021764785,0.5421367,15.024254,-2.3511484,5.745784
X831,Oc1ccc(CC[C@H](NH)C(H)=O)cc1,Oc1ccc(CC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.003261031,0.6279879,17.403545,-2.9240265,9.593998
X673,COc1ccc(C[C@H](NH)C=O)cc1,COc1ccc(C[C@H](N[*])C=O)cc1 |$;;;;;;;;;_R1;;;;$|,Backbone,-0.002863461,0.61810374,17.129578,-3.1234915,9.074875
X703,OC(=O)COc1ccc(C[C@H](NH)C(H)=O)cc1OCC(O)=O,OC(=O)COc1ccc(C[C@H](N[*])C([*])=O)cc1OCC(O)=O |$;;;;;;;;;;;;_R1;;_R2;;;;;;;;$|,Backbone,-0.0031500224,0.60850567,16.86363,-2.2083724,8.297818
X835,CC(C)(C)[C@H](NC[C@@H](N)CS)C(H)=O,CC(C)(C)[C@H](NC[C@@H](N)CS)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.003141464,0.573832,15.902738,-1.6597621,6.172381
X780,COC(=O)NC(=O)[C@H](CCC(O)=O)NH,COC(=O)NC(=O)[C@H](CCC(O)=O)N[*] |$;;;;;;;;;;;;;;_R1$|,Backbone,-0.0037392217,0.62278116,17.259329,-1.9839246,7.679843
Me_dL,CC(C)C[C@@H](N(C)H)C(H)=O,CC(C)C[C@@H](N(C)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0030024704,0.6297213,17.451546,-2.583795,9.492841
X838,HN[C@@H](CSN=O)C(H)=O,[*]N[C@@H](CSN=O)C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone,-0.004012843,0.67673796,18.75464,-1.9863588,10.029049
X901,OC(=O)CC[C@H](NCCc1c2ccccc2cc2ccccc12)C(H)=O,OC(=O)CC[C@H](NCCc1c2ccccc2cc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0026196411,0.5644452,15.642531,-2.533838,7.380647
X583,C[C@H](OP(O)(O)=O)[C@@H](NH)C(H)=O,C[C@H](OP(O)(O)=O)[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0031756097,0.6475168,17.944729,-1.7313123,7.9392796
X647,Oc1ccc2C[C@H](NCc2c1)C(H)=O,Oc1ccc2C[C@H](NCc2c1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.003456625,0.62921244,17.43751,-1.9789141,10.425269
X455,Cc1cccc(NC(=O)N[C@@H](Cc2ccccc2)C(H)=O)c1,Cc1cccc(NC(=O)N[C@@H](Cc2ccccc2)C([*])=O)c1 |$;;;;;;;;;;;;;;;;;;;_R2;;$|,Backbone,-0.0024895023,0.5646519,15.648245,-2.5573545,6.511265
X2856,HN[C@@H](Cc1ccccc1)C(=O)C(=O)C(=O)OCc1ccccc1,[*]N[C@@H](Cc1ccccc1)C(=O)C(=O)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.001971482,0.61190075,16.95758,-2.8677154,6.7598634
